RELEASE ; FILENAME ; BUGGYNESS 
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;YES
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/Either.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/Option.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java;No
3;hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java;No
3;hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java;No
3;hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java;No
3;hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java;No
3;hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java;No
3;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;No
3;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java;No
3;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java;No
3;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;YES
3;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;YES
3;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;YES
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java;YES
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ActiveLedgerManager.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;YES
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java;YES
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;YES
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java;No
3;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;YES
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;YES
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilter.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SubscribeReconnectCallback.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestCloseSubscription.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java;YES
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java;No
3;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreCursor.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreTable.java;YES
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;YES
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java;YES
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java;YES
